Code,Destination,Connect Cost,Included Seconds,Per Minute Cost,Initial Increment,Increment,Priority,Strip,Prepend
55193653,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55193653,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55193652,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55353834,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55333754,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55873775,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55883427,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55663549,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55273745,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55743691,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55663576,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55193649,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55193642,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55493339,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55493339,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55443576,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55192154,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.04933,30,6,,,777837
55193824,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.04933,30,6,,,777837
55193924,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.04933,30,6,,,777837
55193824,Demais Capitais Estaduais - Fixo,0,4,0.04933,30,6,,,777837
55193924,Demais Capitais Estaduais - Fixo,0,4,0.04933,30,6,,,777837
55143765,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55142150,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55192150,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55193482,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55673712,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55333352,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55493332,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55493332,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55613902,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55613616,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55613502,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55613613,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55613609,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55613619,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55613618,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55613617,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55613616,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55613618,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55613613,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55613617,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55613619,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55483245,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55473359,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55333765,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55553265,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55553265,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55142151,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55143262,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55143261,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55413624,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55413624,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55413174,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55833499,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55633454,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55633906,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55633550,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55633454,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55793276,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55163248,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55163258,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55623447,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55333267,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55733547,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55283556,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55323537,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55883502,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55883524,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55353344,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55193539,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55553387,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55553829,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55553387,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55943307,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55743681,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55793447,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55353366,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55833273,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
